1,2330,台積電,13.5099
2,2317,鴻海,5.112
3,2412,中華電,2.7279
4,6505,台塑化,2.6812
5,2882,國泰金,2.4203
6,2454,聯發科,2.3072
7,2881,富邦金,2.3013
8,1303,南亞,2.0874
9,1301,台塑,1.7643
10,3008,大立光,1.662
11,1326,台化,1.6455
12,2308,台達電,1.4882
13,2002,中鋼,1.4368
14,3045,台灣大,1.3046
15,2891,中信金,1.2511
16,2311,日月光,1.2146
17,2886,兆豐金,1.2015
18,2382,廣達,1.0844
19,1216,統一,1.0584
20,2474,可成,0.9738
21,2207,和泰車,0.9701
22,4904,遠傳,0.8401
23,2912,統一超,0.8283
24,2357,華碩,0.8139
25,2105,正新,0.809
26,4938,和碩,0.8062
27,2883,開發金,0.6568
28,3474,華亞科,0.652
29,1402,遠東新,0.6389
30,3481,群創,0.6345
31,2303,聯電,0.6336
32,2892,第一金,0.6316
33,2885,元大金,0.6301
34,5880,合庫金,0.6193
35,2880,華南金,0.6163
36,2408,南亞科,0.5935
37,2409,友達,0.5721
38,2325,矽品,0.5569
39,1101,台泥,0.552
40,2395,研華,0.547
41,2884,玉山金,0.5215
42,2801,彰銀,0.5081
43,2354,鴻準,0.4979
44,9904,寶成,0.4918
45,2890,永豐金,0.4782
46,1102,亞泥,0.4622
47,2887,台新金,0.4232
48,1476,儒鴻,0.4065
49,2324,仁寶,0.402
50,9921,巨大,0.3539
51,3034,聯詠,0.3497
52,9910,豐泰,0.3494
53,2227,裕日車,0.3448
54,2888,新光金,0.3434
55,2823,中壽,0.3327
56,2301,光寶科,0.3249
57,2498,宏達電,0.3084
58,5871,F-中租,0.3056
59,4958,F-臻鼎,0.2997
60,2618,長榮航,0.2916
61,2356,英業達,0.2833
62,3673,F-TPK,0.2762
63,2610,華航,0.2635
64,2347,聯強,0.2491
65,2542,興富發,0.2471
66,2915,潤泰全,0.2464
67,2615,萬海,0.2411
68,5264,F-鎧勝,0.2396
69,9914,美利達,0.2382
70,3702,大聯大,0.2312
71,2201,裕隆,0.2259
72,2603,長榮,0.2248
73,2049,上銀,0.2219
74,3231,緯創,0.2179
75,9945,潤泰新,0.214
76,2385,群光,0.209
77,1434,福懋,0.2084
78,1227,佳格,0.2064
79,2353,宏碁,0.2024
80,1504,東元,0.2015
81,2923,F-鼎固,0.2007
82,2834,臺企銀,0.1861
83,1722,台肥,0.1853
84,6176,瑞儀,0.184
85,2448,晶電,0.183
86,2451,創見,0.1774
87,6239,力成,0.1766
88,1477,聚陽,0.1696
89,2379,瑞昱,0.1651
90,1802,台玻,0.1644
91,2106,建大,0.1588
92,2059,川湖,0.1495
93,1590,F-亞德,0.1456
94,3189,景碩,0.1445
95,2327,國巨,0.1433
96,3682,亞太電,0.1432
97,3532,台勝科,0.1417
98,9917,中保,0.1412
99,9933,中鼎,0.1383
100,8454,富邦媒,0.1379
101,2634,漢翔,0.135
102,2606,裕民,0.1321
103,2344,華邦電,0.1297
104,2204,中華,0.1296
105,2609,陽明,0.1273
106,8046,南電,0.127
107,2707,晶華,0.1269
108,8150,南茂,0.1262
109,1723,中碳,0.1251
110,2809,京城銀,0.1247
111,9907,統一實,0.1236
112,1717,長興,0.1202
113,2903,遠百,0.119
114,5522,遠雄,0.1147
115,2449,京元電,0.1144
116,2845,遠東銀,0.1138
117,1789,神隆,0.1132
118,2812,台中銀,0.1103
119,6285,啟碁,0.109
120,2833,台壽保,0.1082
121,1605,華新,0.1073
122,2501,國建,0.1062
123,3044,健鼎,0.1052
124,2231,為升,0.1051
125,2393,億光,0.1048
126,2392,正崴,0.1046
127,2377,微星,0.1045
128,2847,大眾銀,0.1016
129,2362,藍天,0.1003
130,6409,旭隼,0.0996
131,2103,台橡,0.0995
132,1507,永大,0.0978
133,1440,南紡,0.0978
134,2352,佳世達,0.0951
135,2360,致茂,0.0943
136,2838,聯邦銀,0.0943
137,9938,百和,0.0929
138,6005,群益證,0.0916
139,6286,立錡,0.0915
140,3037,欣興,0.0915
141,6269,台郡,0.0908
142,2101,南港,0.0896
143,2337,旺宏,0.0895
144,2867,三商壽,0.0886
145,1314,中石化,0.0885
146,6415,F-矽力,0.0883
147,2015,豐興,0.0856
148,2441,超豐,0.0856
149,2889,國票金,0.0843
150,2723,F-美食,0.0834
151,2313,華通,0.0832
152,2006,東鋼,0.0831
153,6414,樺漢,0.0831
154,2206,三陽,0.083
155,1710,東聯,0.0828
156,2855,統一證,0.0817
