2330,台積電,0.0,0.0
2317,鴻海,-5.51747193152,-5.51747193152
6505,台塑化,0.328795025956,-5.18867690556
2412,中華電,0.0,-5.18867690556
2882,國泰金,2.13243577726,-3.05624112831
2881,富邦金,6.2701078182,3.21386668989
2454,聯發科,-6.00440035251,-2.79053366262
1303,南亞,-1.35641197478,-4.1469456374
1301,台塑,0.0,-4.1469456374
2308,台達電,-2.07918321891,-6.2261288563
1326,台化,1.21530435,-5.0108245063
3008,大立光,0.0,-5.0108245063
2002,中鋼,0.0,-5.0108245063
2891,中信金,0.786087713649,-4.22473679265
3045,台灣大,-0.588407734521,-4.81314452717
2311,日月光,-3.54213696502,-8.3552814922
2886,兆豐金,0.213604843239,-8.14167664896
2382,廣達,-0.922548761947,-9.0642254109
2474,可成,-1.04007981695,-10.1043052279
1216,統一,-0.37614258957,-10.4804478174
2207,和泰車,0.753459758403,-9.72698805902
2357,華碩,1.15502130866,-8.57196675036
2912,統一超,-0.179244398685,-8.75121114905
4904,遠傳,-0.668377272886,-9.41958842193
2105,正新,0.5600716875,-8.85951673443
4938,和碩,-0.851943726027,-9.71146046046
2883,開發金,0.786363278409,-8.92509718205
3474,華亞科,-2.14492904975,-11.0700262318
2303,聯電,-0.216313780232,-11.286340012
2885,元大金,-0.51698925,-11.803329262
2892,第一金,0.473930021894,-11.3293992401
2880,華南金,0.32238461487,-11.0070146253
5880,合庫金,0.182215915685,-10.8247987096
1402,遠東新,0.450051670549,-10.374747039
2408,南亞科,-1.14174382307,-11.5164908621
2395,研華,-0.953950245366,-12.4704411075
1101,台泥,-0.93669598931,-13.4071370968
2325,矽品,-1.47018401514,-14.8773211119
3481,群創,-0.507983860994,-15.3853049729
2884,玉山金,0.360670995508,-15.0246339774
2409,友達,0.164765499536,-14.8598684779
2801,彰銀,-0.135511935,-14.9953804129
2890,永豐金,0.0,-14.9953804129
1102,亞泥,-0.115865860328,-15.1112462732
9904,寶成,-0.399252195575,-15.5104984688
2887,台新金,0.0,-15.5104984688
2324,仁寶,-0.829234200422,-16.3397326692
2354,鴻準,0.0475297733962,-16.2922028958
2498,宏達電,-0.42635369809,-16.7185565939
1476,儒鴻,0.0,-16.7185565939
9910,豐泰,-0.959429926667,-17.6779865206
9921,巨大,-0.38044436361,-18.0584308842
2823,中壽,-0.154145931308,-18.2125768155
3034,聯詠,0.519434625301,-17.6931421902
2888,新光金,0.339919241095,-17.3532229491
2618,長榮航,1.32824512877,-16.0249778203
2301,光寶科,-0.478370912781,-16.5033487331
5871,F-中租,-0.406843635949,-16.910192369
2227,裕日車,-0.409242035672,-17.3194344047
2610,華航,0.893133613174,-16.4263007915
4958,F-臻鼎,0.122814790126,-16.3034860014
2356,英業達,-0.061293269755,-16.3647792712
2615,萬海,0.676593110769,-15.6881861604
2542,興富發,0.310188851166,-15.3779973092
9914,美利達,0.0509306940606,-15.3270666152
2915,潤泰全,0.0648225745855,-15.2622440406
2603,長榮,0.534137333498,-14.7281067071
2347,聯強,-0.270404128884,-14.998510836
3673,F-TPK,-0.645868040477,-15.6443788765
3231,緯創,-0.336174500692,-15.9805533771
9945,潤泰新,-0.0407618961011,-16.0213152732
2201,裕隆,-0.21512497125,-16.2364402445
3702,大聯大,-0.169667490663,-16.4061077352
5264,F-鎧勝,-0.343786483852,-16.749894219
2353,宏碁,-0.368112705243,-17.1180069243
2385,群光,0.192092613482,-16.9259143108
2049,上銀,-0.0888678063485,-17.0147821171
2923,F-鼎固,1.02226255463,-15.9925195625
1504,東元,0.411226745825,-15.5812928167
1434,福懋,-0.0287454244633,-15.6100382411
1227,佳格,-0.195940267312,-15.8059785084
1722,台肥,-0.263494241661,-16.0694727501
2834,臺企銀,0.0911098279126,-15.9783629222
1802,台玻,-0.362437482227,-16.3408004044
2451,創見,0.0,-16.3408004044
2448,晶電,-0.425680907208,-16.7664813116
2379,瑞昱,0.188686857624,-16.577794454
2106,建大,-0.0839385870252,-16.661733041
1477,聚陽,-0.194429734909,-16.8561627759
2609,陽明,0.293307739813,-16.5628550361
2059,川湖,-0.129521077851,-16.692376114
6176,瑞儀,-0.342279735596,-17.0346558496
6239,力成,-0.186180724819,-17.2208365744
