"1101","台泥","15.54","6.68","1.26"
"1102","亞泥","13.62","6.36","0.83"
"1103","嘉泥","-","2.78","0.45"
"1104","環泥","10.79","5.19","0.91"
"1108","幸福","8.97","5.77","0.91"
"1110","東泥","91.76","1.28","1.01"
"1201","味全","-","0.00","1.42"
"1203","味王","15.90","4.73","1.20"
"1210","大成","18.35","5.00","1.04"
"1213","大飲","41.05","0.00","1.19"
"1215","卜蜂","7.82","9.20","1.06"
"1216","統一","24.52","3.19","3.39"
"1217","愛之味","-","0.00","0.65"
"1218","泰山","80.38","0.00","1.07"
"1219","福壽","45.00","2.42","1.24"
"1220","台榮","41.04","3.05","0.84"
"1225","福懋油","100.87","1.08","1.94"
"1227","佳格","22.49","3.31","4.70"
"1229","聯華","10.73","9.02","0.78"
"1231","聯華食","13.77","3.14","1.64"
"1232","大統益","12.03","6.86","3.69"
"1233","天仁","18.25","5.45","2.59"
"1234","黑松","23.41","3.72","0.76"
"1235","興泰","-","4.40","0.83"
"1236","宏亞","23.90","5.98","1.46"
"1262","F-綠悅","11.63","1.99","2.01"
"1301","台塑","23.22","2.17","1.78"
"1303","南亞","16.07","3.45","1.74"
"1304","台聚","16.75","2.99","0.81"
"1305","華夏","16.22","1.43","1.07"
"1307","三芳","16.15","4.52","2.09"
"1308","亞聚","16.71","4.20","1.03"
"1309","台達化","-","0.00","0.83"
"1310","台苯","44.53","0.00","1.27"
"1312","國喬","11.58","1.86","0.89"
"1313","聯成","27.16","1.99","0.60"
"1314","中石化","13.30","0.00","0.38"
"1315","達新","17.81","4.75","0.62"
"1316","上曜","-","0.00","1.31"
"1319","東陽","26.90","2.05","1.26"
"1321","大洋","-","0.00","1.29"
"1323","永裕","10.05","6.53","1.55"
"1324","地球","21.98","2.58","0.92"
"1325","恆大","26.51","2.23","1.13"
"1326","台化","29.11","1.60","1.60"
"1337","F-再生","9.48","1.89","0.57"
"1338","F-廣華","14.00","3.11","1.67"
"1339","昭輝","15.97","3.48","1.57"
"1340","F-勝悅","7.54","6.56","1.31"
"1402","遠東新","14.48","3.95","0.80"
"1409","新纖","20.70","4.72","0.60"
"1410","南染","14.18","4.95","1.54"
"1413","宏洲","-","0.00","1.38"
"1414","東和","-","4.32","0.50"
"1416","廣豐","9.44","1.70","0.96"
"1417","嘉裕","-","0.00","0.51"
"1418","東華","-","0.00","1.14"
"1419","新紡","-","0.80","1.65"
"1423","利華","-","0.00","0.48"
"1432","大魯閣","-","0.00","1.56"
"1434","福懋","16.37","4.19","1.10"
"1435","中福","-","0.00","0.66"
"1436","華友聯","32.58","7.43","1.08"
"1437","勤益控","32.30","0.00","0.51"
"1438","裕豐","28.65","0.00","0.91"
"1439","中和","220.00","3.79","0.61"
"1440","南紡","30.29","1.71","1.05"
"1441","大東","-","0.00","0.83"
"1442","名軒","7.90","9.84","0.98"
"1443","立益","-","0.00","0.55"
"1444","力麗","24.95","5.27","0.80"
"1445","大宇","28.00","3.06","0.70"
"1446","宏和","-","1.49","1.52"
"1447","力鵬","37.60","5.32","0.73"
"1449","佳和","-","0.00","0.95"
"1451","年興","22.71","8.26","0.95"
"1452","宏益","10.37","3.77","1.49"
"1453","大將","16.09","0.00","0.74"
"1454","台富","13.10","3.86","0.86"
"1455","集盛","23.19","2.05","0.79"
"1456","怡華","-","0.00","1.23"
"1457","宜進","8.26","2.14","0.93"
"1459","聯發","11.97","4.21","1.17"
"1460","宏遠","18.55","4.06","1.64"
"1463","強盛","24.23","3.37","1.35"
"1464","得力","7.70","4.23","2.27"
"1465","偉全","16.54","7.09","0.80"
"1466","聚隆","140.42","2.97","1.02"
"1467","南緯","28.44","3.66","1.24"
"1468","昶和","-","0.00","1.32"
"1469","理隆","317.50","0.00","0.84"
"1470","大統染","29.60","3.22","1.73"
"1471","首利","-","0.00","0.40"
"1472","三洋紡","-","0.00","2.82"
"1473","台南","29.66","6.06","1.00"
"1474","弘裕","14.71","2.96","0.74"
"1475","本盟","-","0.00","1.55"
"1476","儒鴻","35.77","1.68","13.80"
"1477","聚陽","24.53","3.10","6.16"
"1503","士電","16.39","3.75","1.01"
"1504","東元","16.55","3.89","1.19"
"1506","正道","72.73","0.00","1.56"
"1507","永大","10.81","5.46","2.01"
"1512","瑞利","-","0.00","0.51"
"1513","中興電","11.16","6.76","1.04"
"1514","亞力","12.14","5.37","0.63"
"1515","力山","15.86","0.00","1.02"
"1516","川飛","5.29","0.00","1.70"
"1517","利奇","14.77","3.94","0.83"
"1519","華城","13.13","3.81","1.33"
"1521","大億","15.50","4.78","4.25"
"1522","堤維西","12.97","4.28","1.35"
"1524","耿鼎","-","0.00","0.53"
"1525","江申","17.56","1.59","1.96"
"1526","日馳","12.84","0.00","1.19"
"1527","鑽全","11.75","5.08","3.32"
"1528","恩德","-","1.00","0.76"
"1529","樂士","-","0.00","3.35"
"1530","亞崴","11.34","7.43","1.13"
"1531","高林股","21.25","4.48","0.82"
"1532","勤美","13.60","5.13","0.98"
"1533","車王電","31.25","1.05","2.09"
"1535","中宇","11.48","7.26","2.34"
"1536","和大","29.17","2.00","7.72"
"1537","廣隆","14.09","5.49","3.49"
"1538","正峰新","-","0.00","0.67"
"1539","巨庭","16.44","2.33","2.94"
"1540","喬福","8.26","8.65","1.02"
"1541","錩泰","24.03","2.99","4.61"
"1558","伸興","10.82","6.12","2.35"
"1560","中砂","12.96","7.21","2.25"
"1568","倉佑","15.90","2.97","1.23"
"1582","信錦","9.62","8.51","1.55"
"1583","程泰","9.92","5.38","1.97"
"1589","F-永冠","23.82","2.70","2.89"
"1590","F-亞德","19.77","3.05","3.22"
"1592","F-英瑞","19.55","3.32","1.02"
"1603","華電","10.58","0.00","0.59"
"1604","聲寶","10.00","7.81","0.84"
"1605","華新","12.40","0.00","0.46"
"1608","華榮","-","0.00","0.43"
"1609","大亞","-","0.00","0.39"
"1611","中電","-","0.00","0.67"
"1612","宏泰","19.80","7.39","0.56"
"1613","台一","-","0.00","0.40"
"1614","三洋電","27.35","2.84","1.40"
"1615","大山","67.00","2.99","0.78"
"1616","億泰","4.30","0.00","0.50"
"1617","榮星","36.60","4.10","0.67"
"1618","合機","-","2.83","0.44"
"1626","F-艾美","204.62","0.00","1.08"
"1701","中化","14.10","3.20","1.04"
"1702","南僑","16.60","2.95","3.55"
"1704","榮化","53.04","0.00","1.55"
"1707","葡萄王","23.12","2.93","8.25"
"1708","東鹼","8.39","5.81","1.27"
"1709","和益","20.51","3.75","1.11"
"1710","東聯","48.37","3.98","1.38"
"1711","永光","23.46","5.26","1.27"
"1712","興農","15.65","6.25","0.97"
"1713","國化","27.41","3.46","1.09"
"1714","和桐","-","0.00","0.66"
"1715","萬洲","10.70","11.39","0.85"
"1717","長興","12.72","5.75","1.58"
"1718","中纖","6.53","0.00","0.51"
"1720","生達","17.82","2.88","1.89"
"1721","三晃","49.55","0.00","1.18"
"1722","台肥","13.44","5.12","0.84"
"1723","中碳","17.16","6.54","4.75"
"1724","台硝","18.54","1.37","1.04"
"1725","元禎","14.90","4.19","1.10"
"1726","永記","11.79","5.54","1.49"
"1727","中華化","15.77","6.47","1.19"
"1729","必翔","-","1.56","5.10"
"1730","花仙子","13.39","5.38","1.87"
"1731","美吾華","20.07","4.33","1.09"
"1732","毛寶","-","0.00","1.25"
"1733","五鼎","18.57","5.90","2.46"
"1734","杏輝","-","2.78","1.47"
"1735","日勝化","9.27","4.94","0.87"
"1736","喬山","8.94","2.65","2.22"
"1737","臺鹽","21.65","4.12","0.85"
"1762","中化生","13.49","1.49","1.49"
"1773","勝一","10.95","6.20","1.71"
"1783","和康生","-","0.00","2.10"
"1786","科妍","-","0.00","3.46"
"1789","神隆","72.92","1.55","2.88"
"1802","台玻","-","0.00","0.71"
"1805","寶徠","-","0.00","0.85"
"1806","冠軍","-","0.00","0.42"
"1808","潤隆","8.17","14.48","1.49"
"1809","中釉","16.23","4.46","0.61"
"1810","和成","36.78","3.55","0.56"
"1817","凱撒衛","12.53","5.22","1.89"
"1902","台紙","26.46","0.00","0.74"
"1903","士紙","-","0.00","2.35"
"1904","正隆","8.49","3.03","0.66"
"1905","華紙","25.50","0.98","0.72"
"1906","寶隆","25.72","0.00","0.50"
"1907","永豐餘","17.34","3.60","0.50"
"1909","榮成","10.13","7.59","0.70"
"2002","中鋼","14.89","4.76","1.10"
"2006","東鋼","19.18","6.99","0.82"
"2007","燁興","-","0.00","0.69"
"2008","高興昌","-","0.00","0.65"
"2009","第一銅","-","5.30","0.78"
"2010","春源","13.57","5.12","0.62"
"2012","春雨","24.91","3.52","1.06"
"2013","中鋼構","17.22","4.04","0.88"
"2014","中鴻","-","0.00","0.93"
"2015","豐興","11.74","6.51","1.46"
"2017","官田鋼","-","0.00","0.56"
"2020","美亞","30.22","5.88","1.01"
"2022","聚亨","-","0.00","0.48"
"2023","燁輝","15.35","6.39","0.49"
"2024","志聯","10.97","10.88","0.68"
"2025","千興","-","0.00","0.60"
"2027","大成鋼","12.03","6.14","1.17"
"2028","威致","-","0.00","0.40"
"2029","盛餘","12.43","6.34","0.72"
"2030","彰源","13.10","9.76","0.78"
"2031","新光鋼","19.09","6.80","0.79"
"2032","新鋼","43.57","2.73","0.73"
"2033","佳大","-","0.00","0.73"
"2034","允強","10.58","10.00","1.10"
"2038","海光","-","0.00","0.39"
"2049","上銀","19.40","1.90","3.74"
"2059","川湖","23.56","2.06","6.09"
"2062","橋椿","11.91","5.65","1.65"
"2101","南港","61.49","0.00","2.09"
"2102","泰豐","17.76","1.99","0.68"
"2103","台橡","16.98","6.68","1.23"
"2104","中橡","5.35","13.36","0.75"
"2105","正新","12.56","5.01","2.35"
"2106","建大","12.63","5.35","2.19"
"2107","厚生","5.71","15.09","0.77"
"2108","南帝","16.31","1.75","1.88"
"2109","華豐","5.73","9.02","1.09"
"2114","鑫永銓","11.87","6.30","2.72"
"2115","F-六暉","14.21","4.59","1.79"
"2201","裕隆","23.16","1.99","0.79"
"2204","中華","11.31","4.77","0.69"
"2206","三陽","-","0.00","1.39"
"2207","和泰車","21.96","2.63","6.21"
"2208","台船","19.71","3.68","0.75"
"2227","裕日車","13.79","10.10","4.51"
"2228","劍麟","26.29","1.86","5.31"
"2231","為升","30.90","2.35","14.47"
"2236","F-百達","9.93","4.45","0.98"
"2301","光寶科","13.16","5.84","1.12"
"2302","麗正","8.39","9.69","0.64"
"2303","聯電","9.80","4.42","0.71"
"2305","全友","7.69","0.00","1.06"
"2308","台達電","22.24","3.96","4.52"
"2311","日月光","12.83","5.13","2.09"
"2312","金寶","7.47","0.00","0.88"
"2313","華通","11.74","2.65","1.44"
"2314","台揚","-","0.00","1.75"
"2316","楠梓電","1.75","5.65","0.81"
"2317","鴻海","9.14","4.85","1.46"
"2321","東訊","-","0.00","7.32"
"2323","中環","-","0.00","0.32"
"2324","仁寶","8.64","7.26","0.93"
"2325","矽品","10.77","6.91","1.99"
"2327","國巨","9.76","7.65","1.46"
"2328","廣宇","77.22","2.09","0.72"
"2329","華泰","10.21","0.00","1.78"
"2330","台積電","11.53","3.21","3.40"
"2331","精英","9.51","22.37","0.90"
"2332","友訊","-","2.28","0.58"
"2337","旺宏","-","0.00","0.83"
"2338","光罩","-","6.19","0.61"
"2340","光磊","11.08","6.98","0.79"
"2342","茂矽","-","0.00","0.83"
"2344","華邦電","7.81","0.00","0.77"
"2345","智邦","16.81","5.40","1.47"
"2347","聯強","10.30","9.54","1.37"
"2348","海悅","58.06","1.39","2.96"
"2349","錸德","-","0.00","0.46"
"2351","順德","7.35","7.82","1.13"
"2352","佳世達","6.91","5.36","0.87"
"2353","宏碁","29.29","0.00","0.69"
"2354","鴻準","9.13","2.89","1.48"
"2355","敬鵬","10.87","4.90","1.29"
"2356","英業達","10.56","9.36","1.26"
"2357","華碩","12.22","5.54","1.39"
"2358","廷鑫","-","0.00","1.34"
"2359","所羅門","7.90","6.73","0.60"
"2360","致茂","17.39","4.31","2.65"
"2361","鴻友","-","0.00","13.22"
"2362","藍天","11.51","6.85","0.49"
"2363","矽統","-","0.00","0.55"
"2364","倫飛","-","0.00","1.28"
"2365","昆盈","17.86","8.00","0.68"
"2367","燿華","10.99","6.01","0.70"
"2368","金像電","6.95","0.00","0.89"
"2369","菱生","102.50","5.17","0.63"
"2371","大同","-","0.00","0.42"
"2373","震旦行","14.53","5.77","2.39"
"2374","佳能","12.81","0.00","0.84"
"2375","智寶","15.32","7.84","0.73"
"2376","技嘉","10.74","8.08","0.98"
"2377","微星","10.18","9.04","1.21"
"2379","瑞昱","11.44","8.37","1.84"
"2380","虹光","-","0.00","0.48"
"2382","廣達","12.87","6.97","1.81"
"2383","台光電","10.71","3.67","2.61"
"2385","群光","13.56","5.66","2.88"
"2387","精元","8.70","1.02","0.66"
"2388","威盛","-","0.00","3.70"
"2390","云辰","-","0.00","2.02"
"2392","正崴","14.26","4.09","1.02"
"2393","億光","10.10","7.98","1.31"
"2395","研華","29.90","2.49","7.32"
"2397","友通","12.61","6.68","1.57"
"2399","映泰","-","0.00","0.54"
"2401","凌陽","8.98","4.55","0.83"
"2402","毅嘉","16.10","10.35","0.94"
"2404","漢唐","10.28","6.52","1.64"
"2405","浩鑫","-","0.00","0.68"
"2406","國碩","-","0.00","1.55"
"2408","南亞科","3.67","4.98","2.05"
"2409","友達","4.11","5.09","0.51"
"2412","中華電","19.82","4.84","2.24"
"2413","環科","10.29","0.00","0.79"
"2414","精技","11.01","7.36","1.10"
"2415","錩新","8.66","7.17","0.86"
"2417","圓剛","-","0.93","0.67"
"2419","仲琦","28.33","3.75","1.05"
"2420","新巨","9.67","8.92","2.48"
"2421","建準","15.34","6.69","1.23"
"2423","固緯","12.74","5.81","1.15"
"2424","隴華","-","0.00","1.78"
