235,3023,信邦,0.048 
236,6282,康舒,0.048 
237,2108,南帝,0.0477 
238,2515,中工,0.0473 
239,2439,美律,0.0468 
240,2450,神腦,0.0464 
241,1313,聯成,0.0463 
242,2485,兆赫,0.046 
243,2547,日勝生,0.0459 
244,1232,大統益,0.0458 
245,1419,新紡,0.0458 
246,2514,龍邦,0.0456 
247,4536,拓凱,0.0455 
248,4960,奇美材,0.0455 
249,9908,大台北,0.0453 
250,1532,勤美,0.0453 
251,3042,晶技,0.0452 
252,6451,F-訊芯,0.0452 
253,8114,振樺電,0.0449 
254,6202,盛群,0.0444 
255,9937,全國,0.0438 
256,4532,瑞智,0.0438 
257,8341,日友,0.0437 
258,3060,銘異,0.0437 
259,1726,永記,0.0437 
260,8016,矽創,0.0433 
261,3514,昱晶,0.0431 
262,3010,華立,0.0427 
263,2345,智邦,0.042 
264,2605,新興,0.0418 
265,3545,敦泰,0.0414 
266,9924,福興,0.0407 
267,5269,祥碩,0.0406 
268,2908,特力,0.0404 
269,5531,鄉林,0.0402 
270,3533,嘉澤,0.0402 
271,2455,全新,0.04 
272,1201,味全,0.04 
273,2704,國賓,0.0399 
274,2208,台船,0.0397 
275,8213,志超,0.0397 
276,2731,雄獅,0.0395 
277,1338,F-廣華,0.0392 
278,6120,達運,0.0391 
279,1711,永光,0.039 
280,1909,榮成,0.039 
281,3703,欣陸,0.0387 
282,2329,華泰,0.0385 
283,2913,農林,0.0385 
284,1537,廣隆,0.038 
285,4994,傳奇,0.0373 
286,6278,台表科,0.0372 
287,3698,隆達,0.0369 
288,1308,亞聚,0.0369 
289,2534,宏盛,0.0369 
290,3017,奇鋐,0.0364 
291,2520,冠德,0.0363 
292,2107,厚生,0.0362 
293,8131,福懋科,0.0362 
294,2404,漢唐,0.0359 
295,1444,力麗,0.0357 
296,1527,鑽全,0.0355 
297,3019,亞光,0.0355 
298,3443,創意,0.0354 
299,1110,東泥,0.0351 
300,6277,宏正,0.0351 
301,8429,F-金麗,0.035 
302,6153,嘉聯益,0.035 
303,1558,伸興,0.035 
304,2545,皇翔,0.0348 
305,9905,大華,0.0347 
306,2851,中再保,0.0345 
307,1340,F-勝悅,0.0344 
308,1451,年興,0.0343 
309,1447,力鵬,0.0338 
310,5434,崇越,0.0338 
311,2316,楠梓電,0.0333 
312,1103,嘉泥,0.033 
313,2374,佳能,0.033 
314,8039,台虹,0.0329 
315,2706,第一店,0.0322 
316,1460,宏遠,0.0319 
317,1903,士紙,0.0318 
318,9943,好樂迪,0.0318 
319,1464,得力,0.0317 
320,2832,台產,0.0317 
321,2406,國碩,0.0315 
322,1560,中砂,0.0315 
323,3006,晶豪科,0.0314 
324,4935,F-茂林,0.0314 
325,6257,矽格,0.0313 
326,1582,信錦,0.0312 
327,2841,台開,0.0311 
328,5907,F-大洋,0.0311 
329,2349,錸德,0.0309 
330,2401,凌陽,0.0307 
331,3059,華晶科,0.0304 
332,2062,橋椿,0.0304 
333,1535,中宇,0.0302 
334,2929,F-淘帝,0.0301 
335,3607,谷崧,0.0298 
336,3026,禾伸堂,0.0297 
337,1310,台苯,0.0296 
338,4164,承業醫,0.0296 
339,1513,中興電,0.0293 
340,2332,友訊,0.0292 
341,2034,允強,0.0291 
342,6213,聯茂,0.029 
343,8215,明基材,0.029 
344,9802,F-鈺齊,0.0289 
345,6184,大豐電,0.0289 
346,1714,和桐,0.0289 
347,2536,宏普,0.0289 
348,3617,碩天,0.0288 
349,1522,堤維西,0.0287 
350,2524,京城,0.0286 
351,1614,三洋電,0.0283 
352,2328,廣宇,0.0283 
353,5288,F-豐祥,0.0283 
354,5305,敦南,0.0283 
355,5203,訊連,0.0281 
356,2014,中鴻,0.028 
357,2850,新產,0.028 
358,2836,高雄銀,0.0276 
359,9926,新海,0.0276 
360,2102,泰豐,0.0275 
361,2538,基泰,0.0274 
362,8404,F-百和,0.0273 
363,1709,和益,0.027 
364,1521,大億,0.0269 
365,2402,毅嘉,0.0266 
366,3406,玉晶光,0.0266 
367,2433,互盛電,0.0264 
368,1604,聲寶,0.0264 
369,2505,國揚,0.0263 
370,2539,櫻花建,0.0262 
371,2368,金像電,0.0261 
372,1321,大洋,0.026 
373,2367,燿華,0.0259 
374,3561,昇陽科,0.0259 
375,1305,華夏,0.0257 
376,1583,程泰,0.0256 
377,8070,長華,0.0255 
378,9927,泰銘,0.0254 
379,3454,晶睿,0.0253 
380,4306,炎洲,0.0253 
381,3003,健和興,0.0253 
382,3356,奇偶,0.0252 
383,5471,松翰,0.0252 
384,2506,太設,0.0251 
385,6230,超眾,0.025 
386,2010,春源,0.0249 
387,1773,勝一,0.0247 
388,1708,東鹼,0.0247 
389,9942,茂順,0.0247 
390,3704,合勤控,0.0244 
391,1720,生達,0.0244 
392,2499,東貝,0.0243 
393,6197,佳必琪,0.0242 
394,4526,東台,0.0241 
395,1525,江申,0.0239 
396,5243,F-乙盛,0.0236 
397,2612,中航,0.0235 
398,2420,新巨,0.0235 
399,2456,奇力新,0.0234 
400,1455,集盛,0.0234 
401,1808,潤隆,0.0234 
402,4104,佳醫,0.0234 
403,3596,智易,0.0233 
404,3062,建漢,0.0233 
405,1337,F-再生,0.0232 
406,2340,光磊,0.0231 
407,2617,台航,0.023 
408,4919,新唐,0.023 
409,4142,國光生,0.0229 
410,2029,盛餘,0.0229 
411,1715,萬洲,0.0229 
412,1215,卜蜂,0.0229 
413,4119,旭富,0.0228 
414,6115,鎰勝,0.0226 
415,5608,四維航,0.0226 
416,9934,成霖,0.0226 
417,2428,興勤,0.0222 
418,2701,萬企,0.0222 
419,6281,全國電,0.0221 
420,8163,達方,0.0221 
421,8105,凌巨,0.0221 
422,9918,欣天然,0.022 
423,1701,中化,0.022 
424,2464,盟立,0.0218 
425,3501,維熹,0.0217 
426,2910,統領,0.0216 
427,3033,威健,0.0215 
428,3519,綠能,0.0213 
429,6192,巨路,0.0213 
430,2114,鑫永銓,0.0211 
431,2387,精元,0.021 
432,8427,F-基勝,0.021 
433,4934,太極,0.0209 
434,3583,辛耘,0.0208 
435,2597,潤弘,0.0208 
436,2614,東森,0.0207 
437,4551,智伸科,0.0207 
438,6224,聚鼎,0.0206 
439,8081,致新,0.0206 
440,4927,F-泰鼎,0.0205 
441,1416,廣豐,0.0203 
442,2351,順德,0.0202 
443,2497,怡利電,0.0202 
444,6189,豐藝,0.0202 
445,4141,F-龍燈,0.0201 
446,3653,健策,0.02 
447,4906,正文,0.02 
448,2481,強茂,0.0199 
449,1225,福懋油,0.0199 
450,1203,味王,0.0199 
451,2390,云辰,0.0198 
452,4746,台耀,0.0198 
453,8110,華東,0.0198 
454,3130,一零四,0.0197 
455,2466,冠西電,0.0195 
456,1712,興農,0.0195 
457,5469,瀚宇博,0.0195 
458,9911,櫻花,0.0193 
459,4725,信昌化,0.0192 
460,1737,臺鹽,0.0191 
461,4144,F-康聯,0.019 
462,6702,興航,0.0188 
463,1219,福壽,0.0186 
464,1457,宜進,0.0185 
465,3041,揚智,0.0185 
466,3266,昇陽,0.0184 
467,1459,聯發,0.0184 
468,3504,揚明光,0.0184 
469,1734,杏輝,0.0183 
470,2527,宏璟,0.0183 
471,5533,皇鼎,0.0182 
472,4108,懷特,0.0181 
473,1608,華榮,0.0181 
474,1442,名軒,0.018 
475,1315,達新,0.018 
476,8210,勤誠,0.018 
477,2530,華建,0.0179 
478,2601,益航,0.0178 
479,5538,F-東明,0.0178 
480,3515,華擎,0.0177 
481,2421,建準,0.0177 
482,1541,錩泰,0.0177 
483,1533,車王電,0.0177 
484,3014,聯陽,0.0176 
485,2397,友通,0.0174 
486,2540,愛山林,0.0173 
487,3413,京鼎,0.0173 
488,9946,三發,0.0173 
489,1339,昭輝,0.0172 
490,1902,台紙,0.0171 
491,3048,益登,0.0171 
492,8021,尖點,0.017 
493,2436,偉詮電,0.0169 
494,2722,夏都,0.0168 
495,1231,聯華食,0.0167 
496,6177,達麗,0.0167 
497,3437,榮創,0.0166 
498,1108,幸福,0.0165 
499,1733,五鼎,0.0164 
500,8411,F-福貞,0.0164 
501,2476,鉅祥,0.0163 
502,1519,華城,0.0162 
503,2012,春雨,0.0161 
504,2031,新光鋼,0.0161 
505,2495,普安,0.016 
506,2426,鼎元,0.016 
507,6191,精成科,0.016 
508,8112,至上,0.0159 
509,8463,潤泰材,0.0159 
510,3149,正達,0.0159 
511,1603,華電,0.0159 
512,3090,日電貿,0.0158 
513,2459,敦吉,0.0157 
514,2816,旺旺保,0.0156 
515,2852,第一保,0.0156 
516,2363,矽統,0.0156 
517,2013,中鋼構,0.0156 
518,5521,工信,0.0156 
519,5525,順天,0.0155 
520,2109,華豐,0.0155 
521,2369,菱生,0.0153 
522,1473,台南,0.0152 
523,2478,大毅,0.0152 
524,8996,高力,0.0152 
525,8101,華冠,0.0151 
526,6183,關貿,0.0151 
527,3013,晟銘電,0.015 
528,2911,麗嬰房,0.0146 
529,6442,光聖,0.0146 
530,4952,凌通,0.0146 
531,6196,帆宣,0.0145 
532,3311,閎暉,0.0145 
533,1218,泰山,0.0145 
534,4942,嘉彰,0.0144 
535,4977,F-眾達,0.0139 
536,6139,亞翔,0.0139 
537,3598,奕力,0.0139 
538,2020,美亞,0.0139 
539,1452,宏益,0.0138 
540,1233,天仁,0.0137 
541,1786,科妍,0.0137 
542,2509,全坤建,0.0137 
543,3645,達邁,0.0137 
544,4106,雃博,0.0137 
545,9944,新麗,0.0136 
546,1531,高林股,0.0136 
547,2115,F-六暉,0.0134 
548,2480,敦陽科,0.0134 
549,3028,增你強,0.0134 
550,1611,中電,0.0133 
551,1432,大魯閣,0.0133 
552,1217,愛之味,0.0132 
553,2705,六福,0.0132 
554,2430,燦坤,0.0132 
555,2437,旺詮,0.0132 
556,5515,建國,0.0132 
557,4999,鑫禾,0.0132 
558,4912,F-聯德,0.0131 
559,3679,新至陞,0.0131 
560,3416,融程電,0.013 
561,2535,達欣工,0.0129 
562,1626,F-艾美,0.0128 
563,3518,柏騰,0.0127 
564,5225,F-東科,0.0125 
565,9931,欣高,0.0125 
566,2419,仲琦,0.0125 
567,3383,新世紀,0.0124 
568,1806,冠軍,0.0123 
569,1810,和成,0.0123 
570,6128,上福,0.0123 
571,2642,宅配通,0.0122 
572,2477,美隆電,0.0121 
573,3057,喬鼎,0.0121 
574,5234,達興,0.0121 
575,4722,國精化,0.0119 
576,2365,昆盈,0.0119 
577,1592,F-英瑞,0.0119 
578,1309,台達化,0.0118 
579,3209,全科,0.0118 
580,2484,希華,0.0118 
581,3305,昇貿,0.0117 
582,2030,彰源,0.0117 
583,3686,達能,0.0117 
584,8249,菱光,0.0117 
585,3605,宏致,0.0116 
586,1517,利奇,0.0114 
587,6251,定穎,0.0112 
588,6209,今國光,0.0111 
589,8072,陞泰,0.011 
590,6136,富爾特,0.011 
591,1446,宏和,0.011 
592,1436,華友聯,0.011 
593,3164,景岳,0.011 
594,2457,飛宏,0.0109 
595,5607,遠雄港,0.0109 
596,4737,華廣,0.0109 
597,1609,大亞,0.0108 
598,1725,元禎,0.0108 
599,2009,第一銅,0.0107 
600,2007,燁興,0.0107 
601,1530,亞崴,0.0107 
602,1463,強盛,0.0107 
603,3591,艾笛森,0.0107 
604,3494,誠研,0.0107 
605,3661,F-世芯,0.0106 
606,6168,宏齊,0.0105 
607,2906,高林,0.0105 
608,2414,精技,0.0104 
609,1612,宏泰,0.0103 
610,8271,宇瞻,0.0103 
611,6112,聚碩,0.0103 
612,1762,中化生,0.0102 
613,2405,浩鑫,0.0102 
614,2616,山隆,0.0101 
615,5706,鳳凰,0.0101 
616,4414,如興,0.0101 
617,3056,總太,0.01 
618,2359,所羅門,0.01 
619,2314,台揚,0.01 
620,1323,永裕,0.0099 
621,3029,零壹,0.0099 
622,2712,遠雄來,0.0099 
623,3559,全智科,0.0099 
624,5519,隆大,0.0099 
625,8011,台通,0.0098 
626,1539,巨庭,0.0098 
627,1817,凱撒衛,0.0098 
628,2488,漢平,0.0097 
629,2467,志聖,0.0096 
630,3257,虹冠電,0.0095 
631,1437,勤益控,0.0095 
632,9919,康那香,0.0095 
633,6145,勁永,0.0095 
634,3573,穎台,0.0095 
635,1713,國化,0.0094 
636,3094,聯傑,0.0094 
637,3040,遠見,0.0094 
638,2493,揚博,0.0094 
639,2486,一詮,0.0094 
640,2423,固緯,0.0093 
641,1236,宏亞,0.0093 
642,5285,界霖,0.0093 
643,1515,力山,0.0092 
644,2022,聚亨,0.0091 
645,8103,瀚荃,0.0091 
646,6131,悠克,0.009 
647,1467,南緯,0.009 
648,1417,嘉裕,0.009 
649,3004,豐達科,0.009 
650,3052,夆典,0.0089 
651,3167,大量,0.0089 
652,2537,聯上發,0.0089 
653,2008,高興昌,0.0089 
654,4930,燦星網,0.0089 
655,3694,海華,0.0089 
656,5215,F-科嘉,0.0088 
657,3051,力特,0.0088 
658,6201,亞弘電,0.0087 
659,3047,訊舟,0.0086 
660,2461,光群雷,0.0086 
661,2017,官田鋼,0.0085 
662,6216,居易,0.0085 
663,6108,競國,0.0085 
664,4755,三福化,0.0085 
665,6205,詮欣,0.0084 
666,1809,中釉,0.0084 
667,2417,圓剛,0.0084 
668,3032,偉訓,0.0084 
669,2338,光罩,0.0083 
670,3031,佰鴻,0.0082 
671,6449,鈺邦,0.0081 
672,2901,欣欣,0.008 
673,2483,百容,0.0079 
674,1325,恆大,0.0079 
675,1506,正道,0.0077 
676,3054,立萬利,0.0075 
677,1466,聚隆,0.0074 
678,1724,台硝,0.0074 
679,3038,全台,0.0073 
680,6422,F-君耀,0.0073 
681,9958,世紀鋼,0.0073 
682,3296,勝德,0.0072 
683,1731,美吾華,0.0072 
684,1783,和康生,0.0071 
685,1528,恩德,0.0071 
686,4133,亞諾法,0.0071 
687,3622,洋華,0.0071 
688,4976,佳凌,0.007 
689,2904,匯僑,0.007 
690,3338,泰碩,0.0069 
691,3055,蔚華科,0.0069 
692,1410,南染,0.0069 
693,1220,台榮,0.0069 
694,1316,上曜,0.0068 
695,1568,倉佑,0.0068 
696,6405,悅城,0.0068 
697,1727,中華化,0.0067 
698,1618,合機,0.0067 
699,2462,良得電,0.0067 
700,2431,聯昌,0.0067 
701,3419,譁裕,0.0066 
702,3058,立德,0.0066 
703,1730,花仙子,0.0066 
704,1514,亞力,0.0066 
705,8443,阿瘦,0.0066 
706,8222,寶一,0.0065 
707,4984,F-科納,0.0065 
708,2380,虹光,0.0065 
709,2425,承啟,0.0064 
710,2460,建通,0.0064 
711,2546,根基,0.0064 
712,2516,新建,0.0063 
713,1470,大統染,0.0063 
714,1469,理隆,0.0062 
715,6152,百一,0.0062 
716,3579,尚志,0.0062 
717,2413,環科,0.0061 
718,1468,昶和,0.006 
719,1414,東和,0.006 
720,2305,全友,0.006 
721,6155,鈞寶,0.006 
722,4916,事欣科,0.006 
723,9928,中視,0.006 
724,2543,皇昌,0.0059 
725,2613,中櫃,0.0059 
726,3016,嘉晶,0.0059 
727,1540,喬福,0.0058 
728,1454,台富,0.0057 
729,9906,欣巴巴,0.0057 
730,3669,圓展,0.0057 
731,3588,通嘉,0.0056 
732,6164,華興,0.0056 
733,2611,志信,0.0056 
734,2442,新美齊,0.0055 
735,1465,偉全,0.0055 
736,8033,雷虎,0.0055 
737,3046,建碁,0.0054 
738,3027,盛達,0.0053 
739,2702,華園,0.0053 
740,1445,大宇,0.0053 
741,9955,佳龍,0.0053 
742,6117,迎廣,0.0053 
743,4956,光鋐,0.0053 
744,6235,華孚,0.0052 
745,1474,弘裕,0.0052 
746,3024,憶聲,0.0052 
747,2427,三商電,0.0051 
748,2399,映泰,0.0051 
749,4720,德淵,0.0051 
750,6133,金橋,0.005 
751,9935,慶豐富,0.005 
752,2415,錩新,0.005 
753,3021,鴻名,0.005 
754,3229,晟鈦,0.0049 
755,1423,利華,0.0049 
756,1906,寶隆,0.0049 
757,6243,迅杰,0.0049 
758,6142,友勁,0.0048 
759,9929,秋雨,0.0048 
760,3584,介面,0.0048 
761,1439,中和,0.0048 
762,3050,鈺德,0.0048 
763,2453,凌群,0.0048 
764,3315,宣昶,0.0047 
765,3002,歐格,0.0047 
766,1735,日勝化,0.0047 
767,2032,新鋼,0.0047 
768,6215,和椿,0.0047 
769,6141,柏承,0.0046 
770,9902,台火,0.0045 
771,2528,皇普,0.0045 
772,2443,新利虹,0.0044 
773,2440,太空梭,0.0044 
774,2302,麗正,0.0044 
775,1615,大山,0.0044 
776,1235,興泰,0.0043 
777,2438,翔耀,0.0043 
778,8374,羅昇,0.0043 
779,8940,新天地,0.0043 
780,2465,麗臺,0.0041 
781,2038,海光,0.0041 
782,1617,榮星,0.0041 
783,2236,F-百達,0.004 
784,2025,千興,0.0039 
785,1471,首利,0.0039 
786,3550,聯穎,0.0039 
787,3593,力銘,0.0037 
788,1616,億泰,0.0037 
789,1524,耿鼎,0.0037 
790,1449,佳和,0.0036 
791,1413,宏洲,0.0036 
792,3432,台端,0.0036 
793,3018,同開,0.0035 
794,2482,連宇,0.0035 
795,2424,隴華,0.0035 
796,1472,三洋紡,0.0035 
797,1324,地球,0.0034 
798,3308,聯德,0.0033 
799,3312,弘憶股,0.0032 
800,1213,大飲,0.0032 
801,1721,三晃,0.0032 
802,1512,瑞利,0.0031 
803,3011,今皓,0.0031 
804,3535,晶彩科,0.0031 
805,2444,友旺,0.0029 
806,2468,華經,0.0029 
807,1453,大將,0.0029 
808,2024,志聯,0.0029 
809,1613,台一,0.0028 
810,6283,淳安,0.0028 
811,8201,無敵,0.0028 
812,1435,中福,0.0027 
813,1443,立益,0.0027 
814,1441,大東,0.0027 
815,2471,資通,0.0027 
816,2434,統懋,0.0027 
817,1526,日馳,0.0026 
818,2033,佳大,0.0026 
819,3536,誠創,0.0026 
820,5259,清惠,0.0026 
821,2358,廷鑫,0.0025 
822,1805,寶徠,0.0024 
823,6226,光鼎,0.0024 
824,6431,F-光麗,0.0023 
825,3025,星通,0.0023 
826,1732,毛寶,0.0022 
827,5484,慧友,0.0021 
828,1438,裕豐,0.002 
829,2491,吉祥全,0.002 
830,1516,川飛,0.0019 
831,3557,嘉威,0.0019 
832,9912,偉聯,0.0019 
833,1538,正峰新,0.0017 
834,5906,F-台南,0.0011 
835,1475,本盟,0.001 
