"1805","寶徠","78.18","0.00","0.88"
"1806","冠軍","-","1.11","0.52"
"1808","潤隆","10.07","0.83","1.69"
"1809","中釉","16.67","2.41","0.76"
"1810","和成","20.82","3.24","0.65"
"1817","凱撒衛","13.29","5.40","1.73"
"1902","台紙","223.00","0.00","0.76"
"1903","士紙","-","0.00","2.59"
"1904","正隆","18.43","4.65","0.74"
"1905","華紙","517.50","0.97","0.73"
"1906","寶隆","8.80","0.00","0.58"
"1907","永豐餘","35.00","3.17","0.53"
"1909","榮成","12.76","6.72","0.75"
"2002","中鋼","17.94","3.90","1.30"
"2006","東鋼","22.50","5.45","1.03"
"2007","燁興","-","0.00","0.78"
"2008","高興昌","-","0.00","0.80"
"2009","第一銅","27.00","4.00","0.89"
"2010","春源","15.90","4.37","0.72"
"2012","春雨","29.34","3.22","1.13"
"2013","中鋼構","19.92","3.04","1.13"
"2014","中鴻","45.40","0.00","1.08"
"2015","豐興","14.29","6.10","1.51"
"2017","官田鋼","-","0.00","0.55"
"2020","美亞","15.32","3.51","1.00"
"2022","聚亨","-","0.00","0.61"
"2023","燁輝","12.81","4.22","0.59"
"2024","志聯","7.32","8.28","0.85"
"2025","千興","-","0.00","0.77"
"2027","大成鋼","8.27","2.99","1.26"
"2028","威致","-","0.00","0.62"
"2029","盛餘","15.48","5.46","0.83"
"2030","彰源","8.95","7.81","0.92"
"2031","新光鋼","20.96","5.75","0.89"
"2032","新鋼","24.77","2.29","0.87"
"2033","佳大","-","0.00","0.87"
"2034","允強","9.14","8.23","1.24"
"2038","海光","-","0.00","0.48"
"2049","上銀","24.57","1.55","4.57"
"2059","川湖","25.40","1.56","6.55"
"2062","橋椿","15.16","4.63","1.89"
"2101","南港","75.88","3.46","2.23"
"2102","泰豐","18.42","1.71","0.80"
"2103","台橡","26.01","4.23","1.83"
"2104","中橡","6.79","10.22","0.89"
"2105","正新","14.49","4.19","2.64"
"2106","建大","12.84","4.33","2.34"
"2107","厚生","4.88","8.72","1.23"
"2108","南帝","32.86","2.72","1.29"
"2109","華豐","8.03","5.96","1.46"
"2114","鑫永銓","15.74","5.19","3.66"
"2115","F-六暉","17.45","3.88","2.25"
"2201","裕隆","28.27","1.74","0.90"
"2204","中華","13.81","4.50","0.73"
"2206","三陽","-","0.00","1.70"
"2207","和泰車","27.88","2.24","7.24"
"2208","台船","27.21","3.01","0.90"
"2227","裕日車","13.59","6.59","3.29"
"2228","劍麟","18.70","2.76","3.51"
"2231","為升","34.79","2.09","13.22"
"2301","光寶科","13.69","5.29","1.18"
"2302","麗正","11.61","1.16","0.78"
"2303","聯電","14.48","3.91","0.80"
"2305","全友","12.11","0.00","1.32"
"2308","台達電","22.38","3.16","4.50"
"2311","日月光","14.00","4.67","2.20"
"2312","金寶","7.63","0.00","1.08"
"2313","華通","11.53","3.12","1.22"
"2314","台揚","-","0.00","2.12"
"2316","楠梓電","19.30","6.76","1.10"
"2317","鴻海","10.43","3.26","1.46"
"2321","東訊","-","0.00","8.41"
"2323","中環","-","0.00","0.35"
"2324","仁寶","17.28","5.36","1.20"
"2325","矽品","13.28","6.01","2.16"
"2327","國巨","10.38","0.17","1.56"
"2328","廣宇","45.00","1.94","0.89"
"2329","華泰","18.60","0.00","2.38"
"2330","台積電","14.00","3.16","3.53"
"2331","精英","12.07","16.64","1.04"
"2332","友訊","162.50","7.38","0.79"
"2337","旺宏","-","0.00","1.14"
"2338","光罩","39.68","5.04","0.70"
"2340","光磊","13.45","5.42","1.00"
"2342","茂矽","-","0.00","1.05"
"2344","華邦電","12.41","0.00","1.00"
"2345","智邦","13.22","6.75","1.13"
"2347","聯強","13.10","6.76","1.45"
"2348","海悅","10.12","1.20","3.44"
"2349","錸德","-","0.00","0.45"
"2351","順德","10.40","5.41","1.58"
"2352","佳世達","8.91","4.46","1.01"
"2353","宏碁","30.38","0.00","0.89"
"2354","鴻準","12.75","1.72","1.46"
"2355","敬鵬","12.34","4.01","1.54"
"2356","英業達","10.68","7.57","1.32"
"2357","華碩","12.17","5.33","1.45"
"2358","廷鑫","-","0.00","1.51"
"2359","所羅門","9.85","0.00","0.78"
"2360","致茂","21.46","3.47","3.04"
"2361","鴻友","-","0.00","3.79"
"2362","藍天","13.23","5.31","0.61"
"2363","矽統","-","0.00","0.65"
"2364","倫飛","-","0.00","0.78"
"2365","昆盈","26.51","5.61","0.75"
"2367","燿華","16.39","4.75","0.85"
"2368","金像電","15.31","0.00","1.33"
"2369","菱生","27.70","3.83","0.81"
"2371","大同","50.25","0.00","0.53"
"2373","震旦行","15.23","5.66","2.25"
"2374","佳能","51.82","12.22","0.82"
"2375","智寶","14.38","0.53","0.89"
"2376","技嘉","9.86","7.99","1.05"
"2377","微星","9.57","5.86","1.18"
"2379","瑞昱","12.32","5.26","2.17"
"2380","虹光","-","0.00","0.54"
"2382","廣達","15.76","5.18","2.25"
"2383","台光電","10.10","5.08","1.90"
"2385","群光","13.55","5.60","2.50"
"2387","精元","9.79","0.79","0.84"
"2388","威盛","-","0.00","2.81"
"2390","云辰","-","1.63","2.67"
"2392","正崴","17.05","5.03","1.19"
"2393","億光","13.77","5.74","1.71"
"2395","研華","31.19","2.58","6.85"
"2397","友通","15.44","5.61","1.79"
"2399","映泰","-","6.06","0.72"
"2401","凌陽","19.51","0.00","0.89"
"2402","毅嘉","8.57","2.23","1.15"
"2404","漢唐","11.08","7.18","1.49"
"2405","浩鑫","-","8.03","0.74"
"2406","國碩","2720.00","0.00","1.53"
"2408","南亞科","6.04","2.84","4.11"
"2409","友達","8.50","3.22","0.83"
"2412","中華電","19.68","4.96","2.09"
"2413","環科","36.43","0.00","0.99"
"2414","精技","13.72","5.61","1.40"
"2415","錩新","9.53","4.16","1.10"
"2417","圓剛","-","0.75","0.79"
"2419","仲琦","25.31","3.21","1.22"
"2420","新巨","12.17","7.49","2.65"
"2421","建準","14.07","5.65","1.36"
"2423","固緯","14.81","5.00","1.34"
"2424","隴華","-","0.00","2.15"
"2425","承啟","11.77","6.37","1.95"
"2426","鼎元","10.97","5.47","1.36"
"2427","三商電","72.67","0.00","0.77"
"2428","興勤","8.79","4.92","1.29"
"2429","銘旺科","-","0.00","1.40"
"2430","燦坤","45.61","6.64","1.17"
"2431","聯昌","17.73","0.79","1.50"
"2433","互盛電","13.40","7.03","1.76"
"2434","統懋","4.73","0.00","1.13"
"2436","偉詮電","30.00","3.19","2.08"
"2437","旺詮","11.03","7.81","1.29"
"2438","翔耀","326.25","0.00","2.38"
"2439","美律","12.05","5.93","2.48"
"2440","太空梭","-","0.00","1.14"
"2441","超豐","10.01","7.03","1.69"
"2442","新美齊","13.38","2.91","0.83"
"2443","新利虹","-","0.00","0.94"
"2444","友旺","28.68","3.06","1.50"
"2448","晶電","27.73","1.81","0.86"
"2449","京元電","12.72","6.58","1.42"
"2450","神腦","19.53","3.61","1.86"
"2451","創見","13.32","6.75","2.40"
"2453","凌群","14.74","4.20","0.83"
"2454","聯發科","13.18","3.84","2.47"
"2455","全新","19.08","5.52","2.55"
"2456","奇力新","17.77","4.90","1.89"
"2457","飛宏","29.81","3.04","0.70"
"2458","義隆","14.02","7.17","2.66"
"2459","敦吉","10.04","3.63","0.97"
"2460","建通","24.31","1.61","0.68"
"2461","光群雷","24.59","2.33","0.78"
"2462","良得電","15.63","4.92","1.11"
"2464","盟立","14.21","5.39","1.63"
"2465","麗臺","-","0.00","2.08"
"2466","冠西電","-","0.00","2.85"
"2467","志聖","13.92","6.10","1.17"
"2468","華經","20.92","3.98","0.80"
"2471","資通","13.00","7.10","1.07"
"2472","立隆電","10.85","5.12","1.91"
"2474","可成","15.30","1.38","2.85"
"2475","華映","-","0.00","0.64"
"2476","鉅祥","12.82","5.49","1.09"
"2477","美隆電","-","6.54","1.10"
"2478","大毅","25.15","1.36","0.85"
"2480","敦陽科","14.70","6.77","1.42"
"2481","強茂","50.00","1.43","0.75"
"2482","連宇","-","0.00","1.45"
"2483","百容","14.72","5.42","1.16"
