"1101","台泥","16.02","5.85","1.33"
"1102","亞泥","13.87","5.68","0.88"
"1103","嘉泥","-","2.15","0.54"
"1104","環泥","12.67","4.12","1.13"
"1108","幸福","9.56","5.50","0.93"
"1109","信大","28.16","1.45","0.97"
"1110","東泥","91.58","1.15","1.11"
"1201","味全","-","2.65","1.53"
"1203","味王","19.33","4.11","1.31"
"1210","大成","17.20","4.12","1.17"
"1213","大飲","58.65","0.00","1.66"
"1215","卜蜂","8.90","7.25","1.31"
"1216","統一","26.41","3.31","3.11"
"1217","愛之味","-","0.00","0.72"
"1218","泰山","123.00","0.00","1.25"
"1219","福壽","42.22","2.37","1.25"
"1220","台榮","62.94","2.80","0.90"
"1225","福懋油","112.37","1.17","1.76"
"1227","佳格","23.36","3.25","4.46"
"1229","聯華","13.72","8.41","0.85"
"1231","聯華食","17.19","2.63","1.88"
"1232","大統益","13.30","6.39","3.31"
"1233","天仁","20.04","4.60","2.77"
"1234","黑松","33.36","3.18","0.87"
"1235","興泰","45.44","3.91","0.86"
"1236","宏亞","12.69","5.10","1.46"
"1262","F-綠悅","13.91","1.74","2.29"
"1301","台塑","34.85","2.15","1.73"
"1303","南亞","19.35","3.10","1.82"
"1304","台聚","22.61","2.64","0.90"
"1305","華夏","46.30","1.60","0.98"
"1307","三芳","18.75","3.84","2.32"
"1308","亞聚","19.32","3.76","1.11"
"1309","台達化","-","0.00","0.89"
"1310","台苯","-","6.21","1.55"
"1312","國喬","41.73","1.47","1.18"
"1313","聯成","-","1.75","0.71"
"1314","中石化","36.67","0.00","0.48"
"1315","達新","21.97","3.94","0.73"
"1316","上曜","-","0.00","1.47"
"1319","東陽","21.18","2.23","1.14"
"1321","大洋","-","0.00","1.58"
"1323","永裕","11.36","5.45","1.71"
"1324","地球","26.09","2.50","0.94"
"1325","恆大","36.34","2.21","1.12"
"1326","台化","73.43","1.51","1.65"
"1337","F-再生","5.67","2.12","0.50"
"1338","F-廣華","14.25","3.16","1.58"
"1339","昭輝","23.56","2.21","2.39"
"1340","F-勝悅","9.35","5.26","1.62"
"1402","遠東新","15.31","3.48","0.89"
"1409","新纖","18.45","3.93","0.68"
"1410","南染","16.79","4.64","1.57"
"1413","宏洲","-","0.00","1.16"
