"1256","F-鮮活","16.09","4.14","4.89"
"1258","F-其祥","14.02","2.99","2.30"
"1259","安心","18.64","3.81","1.28"
"1264","德麥","15.75","5.24","3.30"
"1333","恩得利","N/A","0.00","1.00"
"1336","台翰","N/A","0.00","0.38"
"1565","精華","19.85","4.75","6.82"
"1566","捷邦","19.57","2.43","1.18"
"1569","濱川","N/A","0.00","0.55"
"1570","力肯","14.02","0.00","1.58"
"1580","新麥","11.27","7.08","3.85"
"1584","精剛","N/A","0.00","0.96"
"1586","和勤","69.70","4.35","1.03"
"1591","F-駿吉","15.77","4.67","1.98"
"1593","祺驊","17.75","5.56","1.56"
"1595","川寶","9.26","8.57","1.14"
"1597","直得","93.33","1.79","1.26"
"1599","宏佳騰","18.75","3.26","2.44"
"1742","台蠟","N/A","0.00","1.15"
"1752","南光","26.29","1.11","2.64"
"1777","生泰","17.03","3.85","2.65"
"1781","合世","N/A","0.00","2.18"
"1784","訊聯","65.52","2.23","1.36"
"1785","光洋科","20.29","3.83","0.93"
"1787","福盈科","14.27","6.96","1.46"
"1788","杏昌","13.69","5.57","2.19"
"1795","美時","N/A","0.00","2.28"
"1799","易威","N/A","0.00","2.08"
"1813","寶利徠","14.21","3.85","1.26"
"1815","富喬","17.97","1.90","0.66"
"2035","唐榮","N/A","0.00","2.66"
"2061","風青","N/A","0.00","1.05"
"2063","世鎧","15.09","6.17","1.86"
"2064","晉椿","8.39","11.98","0.84"
"2066","世德","17.00","5.52","3.99"
"2067","嘉鋼","N/A","6.60","1.00"
"2221","大甲","26.99","1.47","1.56"
"2230","泰茂","24.76","5.21","1.17"
"2233","宇隆","13.25","7.20","1.60"
"2235","謚源","20.13","3.72","3.43"
"2596","綠意","8.51","11.90","0.76"
"2636","台驊","11.83","0.00","1.54"
"2640","大車隊","12.57","7.26","2.76"
"2641","正德","28.66","2.18","0.78"
"2718","晶悅","26.52","1.40","1.40"
"2719","燦星旅","18.30","3.71","1.37"
"2724","F-富驛","21.08","0.00","0.86"
"2726","F-雅茗","24.87","4.17","2.93"
"2729","瓦城","20.82","4.18","3.24"
"2732","六角","16.83","5.10","2.88"
"2734","易飛網","23.78","2.74","1.31"
"2916","滿心","12.01","6.15","1.11"
"2924","F-東凌","37.14","3.38","2.63"
"2926","誠品生","17.73","4.51","5.12"
"3064","泰偉","N/A","0.00","2.33"
"3066","李洲","N/A","0.00","0.98"
"3067","全域","N/A","0.00","1.54"
"3068","美磊","19.91","2.81","2.11"
"3071","協禧","N/A","0.00","0.70"
"3073","普格","N/A","0.00","0.85"
"3078","僑威","9.14","8.89","1.14"
"3081","聯亞","30.94","0.00","15.53"
"3083","網龍","N/A","0.00","2.70"
"3085","久大","N/A","0.00","1.69"
"3086","華義","N/A","0.00","2.00"
"3088","艾訊","16.63","5.62","3.99"
"3089","遠昇","N/A","0.00","1.88"
"3092","鴻碩","29.61","3.31","0.84"
"3093","港建","12.70","6.03","1.30"
"3095","及成","N/A","0.00","1.03"
"3105","穩懋","13.01","0.46","1.89"
"3114","好德","14.02","5.88","0.86"
"3115","寶島極","35.17","0.00","1.07"
"3118","進階","15.12","5.40","2.50"
"3122","笙泉","14.61","5.95","1.29"
"3128","昇銳","N/A","0.00","1.00"
"3131","弘塑","13.23","4.19","3.15"
"3141","晶宏","18.39","3.00","1.80"
"3144","新揚科","8.39","8.72","1.35"
"3152","璟德","26.49","3.06","5.69"
"3162","精確","N/A","0.00","0.64"
"3163","波若威","123.33","2.70","2.01"
"3169","亞信","27.84","4.85","2.27"
"3171","新洲","15.75","0.00","2.03"
"3176","基亞","N/A","0.00","5.04"
"3188","安茂","N/A","0.00","1.81"
"3191","和進","N/A","0.00","1.61"
"3202","樺晟","N/A","2.83","0.61"
"3205","佰研","80.51","0.00","16.42"
"3206","志豐","11.62","4.04","1.45"
"3207","耀勝","N/A","0.00","0.94"
"3211","順達","11.66","9.26","1.14"
"3213","茂訊","9.44","7.60","2.05"
"3217","優群","10.36","9.96","0.79"
"3218","大學光","18.39","4.08","1.54"
"3219","倚強","N/A","0.00","1.70"
"3221","台嘉碩","16.93","8.00","0.94"
"3224","三顧","N/A","0.00","2.77"
"3226","至寶電","23.65","0.00","4.43"
"3227","原相","32.41","3.91","1.86"
"3228","金麗科","N/A","0.00","3.26"
"3230","錦明","N/A","0.00","0.49"
"3232","昱捷","12.94","4.69","2.57"
"3234","光環","32.98","2.36","6.68"
"3236","千如","20.70","5.93","0.91"
"3252","海灣","62.50","0.00","0.40"
"3259","鑫創","N/A","0.00","3.86"
"3260","威剛","N/A","7.35","1.02"
"3264","欣銓","9.35","6.97","1.25"
"3265","台星科","8.38","8.09","1.13"
"3268","海德威","N/A","6.21","0.96"
"3272","東碩","8.56","12.04","2.06"
"3276","宇環","17.84","3.06","0.89"
"3284","太普高","N/A","0.00","0.74"
"3285","微端","37.08","2.42","2.49"
"3287","廣寰科","N/A","0.00","0.89"
"3288","點晶","N/A","0.00","1.49"
"3289","宜特","17.25","2.15","2.86"
"3290","東浦","6.53","3.05","1.02"
"3291","遠翔科","18.48","11.76","1.09"
"3293","鈊象","26.24","3.16","2.39"
"3294","英濟","N/A","0.00","0.95"
"3297","杭特","11.33","9.58","0.81"
"3299","帛漢","9.87","8.77","2.11"
"3303","岱稜","154.17","3.24","1.08"
"3306","鼎天","19.08","5.20","0.89"
"3310","佳穎","33.38","2.25","1.05"
"3313","斐成","N/A","0.00","0.58"
"3317","尼克森","N/A","0.00","0.52"
"3322","建舜電","N/A","4.13","1.08"
"3323","加百裕","22.50","5.17","0.79"
"3324","雙鴻","N/A","0.88","1.37"
"3325","旭品","N/A","0.00","1.13"
"3332","幸康","14.31","6.68","1.48"
"3339","泰谷","N/A","0.00","0.77"
"3354","律勝","38.41","7.23","0.55"
"3360","尚立","11.60","9.54","0.92"
"3362","先進光","53.33","6.25","1.19"
"3363","上詮","N/A","1.88","1.58"
"3372","典範","248.33","0.00","0.87"
"3373","熱映","20.63","3.29","1.33"
"3374","精材","16.49","2.59","1.86"
"3379","彬台","20.24","6.63","0.98"
"3388","崇越電","13.68","7.78","1.47"
"3390","旭軟","12.29","11.46","0.87"
"3402","漢科","11.79","3.23","0.90"
"3428","光燿科","30.42","1.98","2.19"
"3431","長天","N/A","0.00","1.20"
"3434","哲固","33.45","0.00","1.43"
"3438","類比科","11.66","10.07","0.73"
"3441","聯一光","N/A","4.88","0.49"
"3444","利機","12.55","5.81","1.22"
"3452","益通","N/A","0.00","1.41"
"3455","由田","6.87","1.80","1.03"
"3465","祥業","N/A","0.00","2.32"
"3466","致振","220.42","5.67","1.02"
"3479","安勤","15.34","5.96","1.81"
"3483","力致","N/A","1.14","0.34"
"3484","崧騰","10.50","7.02","1.67"
"3489","森寶","N/A","0.00","0.81"
"3490","單井","8.54","4.35","3.23"
"3491","昇達科","23.01","5.00","3.01"
"3492","長盛","19.66","0.00","2.28"
"3498","陽程","19.52","2.88","2.40"
"3499","環天科","1087.50","0.00","1.91"
"3508","位速","N/A","0.00","0.63"
"3511","矽瑪","430.00","0.00","2.35"
"3512","能緹","N/A","0.00","2.86"
"3516","亞帝歐","N/A","0.00","0.42"
"3520","振維","N/A","0.00","14.86"
"3521","鴻翊","N/A","0.00","1.45"
"3522","宏森","N/A","4.59","0.48"
"3523","迎輝","N/A","0.00","1.99"
"3526","凡甲","19.48","5.20","1.20"
"3527","聚積","10.25","10.11","1.02"
"3528","安馳","9.58","7.76","1.57"
"3529","力旺","54.49","1.80","15.94"
"3531","先益","93.82","9.40","0.58"
"3537","堡達","12.68","6.86","1.10"
"3540","曜越","N/A","7.07","0.75"
"3541","西柏","13.03","6.77","4.62"
"3546","宇峻","N/A","1.48","1.42"
"3548","兆利","23.66","3.47","0.71"
"3551","世禾","8.60","7.00","0.79"
"3552","同致","33.94","1.47","6.08"
"3553","力積","7.18","8.15","1.10"
"3555","擎泰","N/A","0.00","3.45"
"3556","禾瑞亞","13.01","7.53","2.93"
"3558","神準","15.51","4.22","5.19"
"3562","頂晶科","22.76","0.00","2.88"
"3563","牧德","10.67","8.88","1.87"
"3564","其陽","11.41","2.44","3.12"
"3567","逸昌","10.81","6.17","0.88"
"3570","大塚","14.27","5.01","2.73"
"3577","泓格","18.47","4.59","1.80"
"3580","友威科","N/A","0.00","0.90"
"3581","博磊","15.98","7.10","1.11"
"3587","閎康","17.19","6.04","2.68"
"3594","磐儀","30.94","3.66","1.66"
"3609","東林","N/A","0.00","0.62"
"3611","鼎翰","16.12","3.97","5.74"
"3615","安可","N/A","0.00","0.49"
"3623","富晶通","11.17","7.69","2.85"
"3624","光頡","15.00","4.33","1.13"
"3625","西勝","N/A","0.00","1.26"
"3628","盈正","9.90","7.83","1.41"
"3629","卓韋","N/A","0.00","5.26"
"3630","新鉅科","N/A","0.00","0.73"
"3631","晟楠","N/A","0.00","1.43"
"3632","研勤","N/A","0.00","2.00"
"3642","駿熠電","44.25","3.95","0.64"
"3646","艾恩特","N/A","7.94","1.02"
"3652","精聯","34.13","4.50","0.75"
"3658","漢微科","28.37","1.73","7.93"
"3662","樂陞","11.76","4.76","1.64"
"3663","鑫科","N/A","2.86","1.05"
"3664","F-安瑞","11.34","0.00","0.97"
"3666","光耀","11.98","13.39","1.24"
"3672","康聯訊","14.45","5.97","2.57"
"3675","德微","13.47","0.00","1.17"
"3680","家登","N/A","1.53","1.92"
"3684","榮昌","15.56","5.06","3.54"
"3685","政翔","N/A","0.00","2.95"
